"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@GeorgeTakei So now you want us involved in wars?  #NoWar",FALSE,0,"GeorgeTakei",2019-10-08 03:46:20,FALSE,"1181323270978772992","1181415502507335680","237845487","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","remarcj",0,FALSE,FALSE,NA,NA
"RT @2Neekz: ENERGYYYYY &gt;&gt; https://t.co/u9ZN9NViZn",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502507212800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angeliinaxq",1770,TRUE,FALSE,NA,NA
"I want to get the merch from the tour but it sems that weply is being a bish",FALSE,1,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502503124992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibisiro",0,FALSE,FALSE,NA,NA
"RT @sensenfukokv: MAD TRIGGER CREW CAST
@? - i cant find samatokis actor's twitter handle but his name is aran abe!
@/mizue_kenta  - jyuto…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502498844672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kato_Tendo5",57,TRUE,FALSE,NA,NA
"@CaptainMetal4 “If it’s really that hard to understand bolt brain ill make it clearer..

You take them, beat them a… https://t.co/jFrU5pGMpL",FALSE,0,"CaptainMetal4",2019-10-08 03:46:20,TRUE,"1181414953338716160","1181415502494797824","1180220665053532162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OnceTheHero",0,FALSE,FALSE,NA,NA
"That dog said hol up bitch let me show you how a real bitch do it <U+0001F602><U+0001F602><U+0001F602> https://t.co/K1vjXKcdKj",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502494629888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shrugs_im_me",0,FALSE,FALSE,NA,NA
"Still one of the iPhone 8+ elitists out here <U+0001F913>",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502494625792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jahronwebster",0,FALSE,FALSE,NA,NA
"Elizabeth Warren Lying about something. Pocahontas wouldn't lie would she. The first Native Indian to teach at Harv… https://t.co/JX6QBSFXEs",FALSE,0,NA,2019-10-08 03:46:20,TRUE,NA,"1181415502490558464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JimN444JN",0,FALSE,FALSE,NA,NA
"A little nap before I lift <U+0001F601>.
.... 
All jokes aside; a good stretch session is vital, for your fitness goals, or ju… https://t.co/8xj234vVRw",FALSE,0,NA,2019-10-08 03:46:20,TRUE,NA,"1181415502477963264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","anthonygathogo",0,FALSE,FALSE,NA,NA
"Here we go again! The iphone 11 pro camera!! Blindfold YEONJI!!! https://t.co/xhDUff1UeF",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502477844480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","xyeonji19x",0,FALSE,FALSE,NA,NA
"if this isn’t what plays at the gates of heaven then ion wanna go !! https://t.co/8h00wSInHh",FALSE,1,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502473764865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thorsonlyangel",1,FALSE,FALSE,NA,NA
"RT @tjvm0914: @urmyflashlight @aldenrichards02 Enchanting.

#TheGIFTBanta
#AldenRichards",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502473678849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YamzonTeresita",5,TRUE,FALSE,NA,NA
"Good for her. Brave and wise decision. https://t.co/F0dIn06g9O",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502473658368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","andypbray",0,FALSE,FALSE,NA,NA
"RT @glennbeck: @realDonaldTrump 5/ Biden’s meeting in Ukraine was regarding a program to assist Ukraine’s natural gas industry, and also di…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502473654272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GAlaalatoa",2312,TRUE,FALSE,NA,NA
"RT @carin__fischer: ""“I cannot answer questions like this,” Wani said. “No one can say anything in Kashmir these days. If I say something i…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502465437696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KSAhmad4",26,TRUE,FALSE,NA,NA
"The whole country is celebrating that's the power of festivals #HappyDusshera #VijayaDashami",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502461014018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamgroot86",0,FALSE,FALSE,NA,NA
"RT @FGC_Theo: On Tuesday, if any of you say you ran into less than 19 Terminators in Kombat League out of your next 20 matches, you’re lyin…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502456983553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imEnzohh",1,TRUE,FALSE,NA,NA
"RT @lowkeyclutch: mood all October https://t.co/qE2RyVo9zj",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502444453889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jugeullae_",47552,TRUE,FALSE,NA,NA
"RT @TheBadDadder: @RepAdamSchiff Your time is up <U+0001F921>Schiffy Pants — RESIGN<U+203C><U+FE0F>
@realDonaldTrump https://t.co/grhFK7vvAf",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502444294144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rebecca51897191",46,TRUE,FALSE,NA,NA
"RT @realhotttism: Nidhhi Agerwal - PhD in teasing c*cks <U+0001F525><U+0001F4A6><U+0001F4A6><U+0001F4A6> https://t.co/LN6uhy2NJR",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502440255489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sadameen",218,TRUE,FALSE,NA,NA
"RT @HottieSource: Megan’s reaction to finding out that 4oe peed on her dress <U+0001F62D><U+0001F494> https://t.co/wOzbNSCDrB",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502440218624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alee_soto",14618,TRUE,FALSE,NA,NA
"all my apps in dark mode I love It.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502431735809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebaddestbrit",0,FALSE,FALSE,NA,NA
"RT @devuriah_: Twitter only toxic to miserable people. I be having a ball on this bitch! <U+0001F602>",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502423449600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ciadii",19685,TRUE,FALSE,NA,NA
"RT @eelleryt: i really pray everything comes together for me.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502419095552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yazzieyaz99",1768,TRUE,FALSE,NA,NA
"RT @dog_rates: This is Tokyo. She likes to leave her pizza in the sunlight so it’s perfectly toasty come her midday snoozle. 12/10 downrigh…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502415060992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessmannarino",10514,TRUE,FALSE,NA,NA
"Obama was a lie from beginning to end! His name should never have appeared on the ballot. He was picked by the Bild… https://t.co/bm9Jpc6kR9",FALSE,0,NA,2019-10-08 03:46:20,TRUE,NA,"1181415502406541312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ginny792",0,FALSE,FALSE,NA,NA
"RT @Laurynbaldwin09: My cousin and his wife died in April due to climate change. They fell through sea ice, that wasn’t supposed to melt fo…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502406533122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisisremm",6294,TRUE,FALSE,NA,NA
"@BeckyLynchWWE @WWEAsuka Gawd I hope so!!!",FALSE,1,"BeckyLynchWWE",2019-10-08 03:46:20,FALSE,"1181400159743119362","1181415502398283781","955885435","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nate_MVP",0,FALSE,FALSE,NA,NA
"@bighittinray @HipHopThinker @JudgeJoeBrownTV @IWashington @rolandsmartin @FoxNews @OANN @HillaryClinton… https://t.co/7yRudCXLdE",FALSE,0,"bighittinray",2019-10-08 03:46:20,TRUE,"1181414370087260160","1181415502389792768","2276474864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevinJWatt1",1,FALSE,FALSE,NA,NA
"RT @btaylor_jr: Records Show Warren Lied About Being Fired For Being 'Visibly Pregnant' https://t.co/TtWJ1d19zS",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502385688576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JAYBOY6930",45,TRUE,FALSE,NA,NA
"RT @atensnut: Trump was a wealthy businessman prior to winning the election. Don’t care about his tax returns. 

Maxine Waters, Nancy Pelos…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502381486080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagaKathy",10596,TRUE,FALSE,NA,NA
"Imeche Behavioural safety seminar 8 Oct 19

Jeff Moran is an inspirational speaker specialising in how the mind wor… https://t.co/fZxyX1ES1m",FALSE,0,NA,2019-10-08 03:46:20,TRUE,NA,"1181415502373117952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FSEFacultyRese1",0,FALSE,FALSE,NA,NA
"RT @constantinojon1: To my favorite person, please take care always. I love you.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502372995072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","httpthanj",1,TRUE,FALSE,NA,NA
"@THATAllenCovert @neontaster The most crazy thing I saw at my screening of Joker was a man with his shoes off in th… https://t.co/xFyWvjKL4T",FALSE,0,"THATAllenCovert",2019-10-08 03:46:20,TRUE,"1181414709309784064","1181415502372954117","362076292","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_chris_1",0,FALSE,FALSE,NA,NA
"RT @WayneDupreeShow: These poor kids, used and abused by the twisted progressives. Sad. Pray for them, folks

https://t.co/tqMiyFfCKa",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502368911360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MAGA_ATLAS",174,TRUE,FALSE,NA,NA
"RT @yamarie_suju: NOBODY:  after military service in korea, they become more mature men

 ALSO LEE DONGHAE FROM SUPER JUNIOR: https://t.co/…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502364790784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoonHaru23",514,TRUE,FALSE,NA,NA
"RT @dbongino: When are we going to get the transcripts from the Obama administration’s negotiations with the Iranians? Remember, the negoti…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502364778496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lalady71055",4291,TRUE,FALSE,NA,NA
"@SarojPandeyBJP @BJP4India @BJP4Maharashtra @BJP4CGState On this Dussera....
Lets burn<U+0001F4A5> all the impure thoughts bet… https://t.co/EqLft0jqM1",FALSE,0,"SarojPandeyBJP",2019-10-08 03:46:20,TRUE,"1181399031626420224","1181415502356201473","1423007816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParmarBali",0,FALSE,FALSE,NA,NA
"@kevinbooth78 @gonzaga_prep @ManfredStephen @stpauls @jesuitschools He was the best",FALSE,0,"kevinbooth78",2019-10-08 03:46:20,FALSE,"1181407541282123776","1181415502351982592","353376630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deejlite",0,FALSE,FALSE,NA,NA
"RT @baseball_ref: In his last 12 games of the regular season, Freddie Freeman hit .111/.267/.139

In this series he's 2-12 with a HR, singl…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502343757825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","franley12",43,TRUE,FALSE,NA,NA
"RT @cloudymal: me when i’m not receiving enough attention https://t.co/brjwGg75uY",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502343737344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paininyourassss",18785,TRUE,FALSE,NA,NA
"RT @Iikethatsungjin: someone: ""you okay??""
me: ""sure..""

my headphones:

          DAY6 - I Need Somebody
   1:00 <U+2501><U+2501><U+274D>------- - 2:39…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502339612673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hyunsukslover",1936,TRUE,FALSE,NA,NA
"RT @trevor_norris0: idc how long we have been friends if you put me in this situation I will never talk to you again https://t.co/TvbIrvxcYk",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502335229953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dcducky",35033,TRUE,FALSE,NA,NA
"RT @The_Afrocentric: Alhamdulillah! Wallahi Allah listens, you just have to ask Him and trust He will answer you when the time is right. He…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502331162625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryam_kebram",8,TRUE,FALSE,NA,NA
"RT @Browngirlvibez: @13luvr Platinum, but make it short <U+0001F44F><U+0001F3FE> https://t.co/O0cAXIuKfS",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502331011072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fantasticebony",1,TRUE,FALSE,NA,NA
"@MattWolking From Castro's own home library <U+0001F447> https://t.co/HBORRtLpdM",FALSE,0,"MattWolking",2019-10-08 03:46:20,FALSE,"1181367496844218373","1181415502331006979","15725659","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MormoniusA",0,FALSE,FALSE,NA,NA
"RT @syl_thunder: Where all my pale girls at? I ain’t the sun but I got some vitamin D for ya",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502326972418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","princesspapes",3,TRUE,FALSE,NA,NA
"@pontecorvoste Wow how much do they charge for 3 nights in this dreamy sleazy house",FALSE,0,"pontecorvoste",2019-10-08 03:46:20,FALSE,"1181385993280196608","1181415502322819072","4050739455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hellobadar1",0,FALSE,FALSE,NA,NA
"RT @D1C0MM: dryness be my god https://t.co/2loqpKdt7l",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502322663424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FiIibertos",9,TRUE,FALSE,NA,NA
"RT @minjoonkoos: THEY LAUGHED SO HARD AT THE “ITS SO HOT ARMY” SCENE JUST LIKE WE DID <U+0001F62D> https://t.co/pI4Vo9sdtC",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502322626561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mochijiminies",1153,TRUE,FALSE,NA,NA
"RT @shewant_moore14: What y’all doing if this mf got loose <U+0001F602>? https://t.co/BZYXIW4Pcn",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502318624768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joeyjesuss",10008,TRUE,FALSE,NA,NA
"RT @acehavin: <U+0001F602> a naked jay dirty? https://t.co/dhJjroHALr",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502314385409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kruddy__Kell",1,TRUE,FALSE,NA,NA
"RT @taekookmoments: well That escalated quickly https://t.co/luVrPYn47j",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502314262528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ponykv",911,TRUE,FALSE,NA,NA
"RT @mattjbernstein: BREAKING: high school english teachers worldwide are being admitted to hospitals after sustaining injuries from carryin…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502310064128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyliermell",87,TRUE,FALSE,NA,NA
"RT @eliesaaab: There’s so much you can do with eyeliner so I put together a collage of fun eyeliner looks we should all try https://t.co/Vc…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502310019073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tayugh",7294,TRUE,FALSE,NA,NA
"RT @BigSean: Tag team 
https://t.co/PBfYSjGRHk https://t.co/zSMk4CFvWJ",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502297436160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nevercaIl",4585,TRUE,FALSE,NA,NA
"RT @manny_ottawa: A great story was lost today. 

Fight that is at the very foundation of Canada - freedom of press and trampling of Consti…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502293405696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singerskates",61,TRUE,FALSE,NA,NA
"RT @modooborahae: <U+0001F430> I’M NOT CUTTING MY HAIR!!! https://t.co/wgWeMoPX1B",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502289293312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YaiyaS1",1015,TRUE,FALSE,NA,NA
"RT @yashar: That's it...I'm having kids. https://t.co/1ueRWpkmPO",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502280888321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YungxGoddessx",15643,TRUE,FALSE,NA,NA
"i'm:
<U+26AA><U+FE0F> gay
<U+26AA><U+FE0F> straight
<U+0001F518> trying to get someone to buy me link's awakening remake

looking for:
<U+26AA><U+FE0F> men
<U+26AA><U+FE0F> women
<U+0001F518> link's awakening remake",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502280888320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nothingmunch",0,FALSE,FALSE,NA,NA
"RT @Reece_Lively: Arthur &amp; Sophie: https://t.co/6oUtvxHf9U",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502276648960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidsomnia",46,TRUE,FALSE,NA,NA
"The camera confirms it hahaha and the drawstring bags too <U+0001F602><U+0001F602><U+0001F602><U+0001F602> dude https://t.co/McTlD4vnCg",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502272319488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkatieellewiss",0,FALSE,FALSE,NA,NA
"type of love that’s gone make u wanna wife it",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415502268309504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bria617",0,FALSE,FALSE,NA,NA
